frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
90.1,KADU,HIBBING,MN,NDIR,1.5,47.40272222222222,92.96408333333333,A,PSALM FM,103.0,"HEARTLAND CHRISTIAN BROADCASTERS, INC.",Contemporary Christian/Religious Teaching,Duluth-Superior
101.7,KALY-LP,MINNEAPOLIS,MN,NDIR,0.1,44.94799999999999,93.27383333333333,LP100,,20.0,SOMALI AMERICAN COMMUNITY,Ethnic,Minneapolis-Saint Paul
105.1,KARL,TRACY,MN,NDIR,45.0,44.32552777777778,95.87225,C2,KARL 105,153.0,"SUBARCTIC MEDIA, LLC",Country,
106.9,KARP-FM,DASSEL,MN,NDIR,7.0,45.045249999999996,94.55916666666667,C3,HIT 106,169.0,"IOWA CITY BROADCASTING COMPANY, INC.",Country,
99.7,KARZ,MARSHALL,MN,NDIR,100.0,44.28247222222222,96.31558333333334,C1,GREATEST HITS 99.7 KARZ,213.0,"SUBARCTIC MEDIA, LLC",Classic Hits,
93.1,KATO-FM,NEW ULM,MN,NDIR,100.0,44.129416666666664,94.18830555555556,C1,KATO HITS 93.1,149.0,"SUBARCTIC MEDIA, LLC",80S/90S Hits,
99.9,KAUS-FM,AUSTIN,MN,OTS,100.0,43.628277777777775,93.15352777777778,C1,US COUNTRY 99.9,283.0,Alpha 3E Licensee LLC,Country,
88.1,KAWD-LP,DETROIT LAKES,MN,NDIR,0.1,46.82855555555556,95.82919444444444,LP100,AMERICAN FAMILY RADIO,-3.957115,"CHRISTIAN MEDIA, INC,",Religious Teaching,
91.7,KAXE,GRAND RAPIDS,MN,NDIR,100.0,47.254666666666665,93.43438888888889,C1,NORTHERN COMMUNITY RADIO KAXE-FM,205.0,"NORTHERN COMMUNITY RADIO, INC.",News/Variety,
105.5,KBAJ,DEER RIVER,MN,NDIR,100.0,47.33938888888889,93.39686111111112,C1,J105 THE THUNDER,155.0,Rapids Radio LLC,Classic Rock,
95.5,KBEK,MORA,MN,NDIR,25.0,45.742444444444445,93.38022222222222,C3,NICE 95.5,100.0,"Q MEDIA PROPERTIES, LLC",Adult Contemporary,
88.5,KBEM-FM,MINNEAPOLIS,MN,DRL,2.9,44.998305555555554,93.18855555555555,A,JAZZ 88,146.0,"BOARD OF EDUCATION, SPECIAL SCHOOL DISTRICT #1",Jazz,Minneapolis-Saint Paul
98.1,KBEW-FM,BLUE EARTH,MN,NDIR,25.0,43.666888888888884,94.12216666666666,C3,98 COUNTRY,100.0,"RIVERFRONT BROADCASTING OF MINNESOTA, INC.",Country,
89.9,KBFT,NETT LAKE,MN,NDIR,1.0,48.10936111111111,93.09652777777778,A,BOIS FORTE TRIBAL COMMUNITY RADIO,38.0,BOIS FORTE TRIBAL COUNCIL,Ethnic,
107.5,KBGY,FARIBAULT,MN,NDIR,48.0,44.21163888888889,93.33855555555554,C2,BOB FM TOTAL COUNTRY,120.0,"Carpenter Broadcasting, LLC",Country,
103.9,KBHL,OSAKIS,MN,DRL,6.0,45.83997222222222,95.09919444444444,A,PRAISE FM,100.0,"CHRISTIAN HERITAGE BROADCASTING, INC.",Religious Teaching,
101.1,KBHP,BEMIDJI,MN,NDIR,100.0,47.36966666666667,94.88194444444444,C1,KB-101,159.0,"HBI RADIO BEMIDJI, LLC",Country,
99.5,KBHW,INTERNATIONAL FALLS,MN,NDIR,100.0,48.562444444444445,93.82266666666666,C1,PSALM FM,171.0,HEARTLAND CHRISTIAN BROADCASTERS,Contemporary Christian/Religious Teaching,
91.9,KBHZ,WILLMAR,MN,NDIR,25.0,45.01108333333333,94.89916666666667,C3,PRAISE FM,100.0,"CHRISTIAN HERITAGE BROADCASTING, INC.",Religious Teaching,
93.3,KBLB,NISSWA,MN,NDIR,100.0,46.44275,94.38222222222221,C1,B 93.3,170.0,"HBI RADIO BRAINERD/WADENA, LLC",Country,
92.7,KBMW-FM,BRECKENRIDGE,MN,NDIR,6.0,46.28052777777778,96.58841666666666,A,B92.7,46.0,"I3G MEDIA, LLC",Adult Contemporary,
107.7,KBMX,PROCTOR,MN,NDIR,7.7,46.7875,92.12277777777777,C2,MIX 108,276.0,"Townsquare License, LLC",Hot AC,Duluth-Superior
104.1,KBOT,PELICAN RAPIDS,MN,DRL,50.0,46.721916666666665,95.84394444444445,C2,WAVE 104.1,139.0,"LEIGHTON ENTERPRISES, INC.",Adult Contemporary,
89.5,KBPG,MONTEVIDEO,MN,DRL,25.0,44.91383333333333,95.73641666666667,C3,AMERICAN FAMILY RADIO,42.0,Real Presence Radio,Religious Teaching,
88.3,KBPN,BRAINERD,MN,NDIR,5.0,46.42247222222222,94.46166666666667,C3,MPR NEWS,204.0,Minnesota Public Radio,News/Talk,
90.7,KBPR,BRAINERD,MN,OTS,34.0,46.422444444444444,94.46166666666667,C1,CLASSICAL MPR,207.0,Minnesota Public Radio,Classical,
