frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
89.7,K209DT,EL DORADO,AR,NDIR,0.205,33.21152777777778,92.70461111111112,D,THE SONLIFE RADIO NETWORK,,"FAMILY WORSHIP CENTER CHURCH, INC.",Religious Teaching,
89.9,K210BN,CLARKSVILLE,AR,NDIR,0.25,35.418416666666666,93.55572222222222,D,AMERICAN FAMILY RADIO,69.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
89.9,K210DV,DE QUEEN,AR,NDIR,0.25,34.044,94.29491666666667,D,RADIO BY GRACE,66.7,"RADIO BY GRACE, INC.",Religious Teaching,
90.1,K211BX,POCAHONTAS,AR,NDIR,0.17,36.306999999999995,91.02038888888889,D,AMERICAN FAMILY RADIO,100.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
90.5,K213CN,WEST MEMPHIS,AR,NDIR,0.08,35.13341666666667,90.09397222222222,D,BOTT RADIO NETWORK,39.7,"COMMUNITY BROADCASTING, INC.",Religious Teaching,Memphis
90.5,K213EU,FAYETTEVILLE,AR,DRL,0.05,36.01786111111111,94.21908333333333,D,CSN INTERNATIONAL,177.5,CSN INTERNATIONAL,Religious Teaching,"Fayetteville, AR"
91.1,K216FX,MENA,AR,NDIR,0.095,34.574000000000005,94.23438888888889,D,MOODY RADIO,,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
91.1,K216GL,JONESBORO,AR,DRL,0.127,35.79897222222222,90.74205555555555,D,BOTT RADIO NETWORK,,"COMMUNITY BROADCASTING, INC.",Religious Teaching,
91.3,K217BW,WARREN,AR,NDIR,0.25,33.623416666666664,92.09430555555555,D,AMERICAN FAMILY RADIO,69.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
91.5,K218DE,JONESBORO,AR,NDIR,0.25,35.90730555555555,90.694,D,CSN INTERNATIONAL,91.0,CSN INTERNATIONAL,Religious Teaching,
91.7,K219BZ,CROSSETT,AR,NDIR,0.25,33.155388888888886,91.95761111111112,D,AMERICAN FAMILY RADIO,54.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
91.7,K219LZ,SPRINGDALE,AR,DRL,0.14,36.20425,94.10158333333332,D,BIBLE BROADCASTING NETWORK,,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,"Fayetteville, AR"
92.5,K223BM,WARREN,AR,DRL,0.25,33.635666666666665,92.06569444444445,D,CLASSIC OLDIES,63.9,"PINES BROADCASTING, INC",Oldies,
92.7,K224DW,JONESBORO,AR,NDIR,0.25,35.824250000000006,90.74677777777778,D,104.9 THE FOX,130.6,"SAGA COMMUNICATIONS OF ARKANSAS, LLC",Hot AC,
92.7,K224FN,PINE BLUFF,AR,NDIR,0.25,34.21313888888889,92.03152777777778,D,THE CAT,,"Broadcast Industry Group, LLC",R&B Oldies,
93.1,K226AG,PINE BLUFF,AR,NDIR,0.25,34.20091666666667,92.03930555555556,D,K-LOVE,63.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
93.1,K226BS,FORT SMITH,AR,NDIR,0.25,35.35438888888889,94.43169444444445,D,THE OUTLAW 93.1,164.6,THE BAKER FAMILY TRUST,Country,Ft. Smith
93.1,K226CU,RUSSELLVILLE,AR,DRL,0.25,35.22813888888889,93.25572222222222,D,"KARV NEWS, TALK AND SPORTS",,"EAB OF RUSSELLVILLE, LLC",News/Talk,
93.7,K229CF,BATESVILLE,AR,NDIR,0.17,35.71147222222223,91.58930555555555,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
94.1,K231BS,FORT SMITH,AR,NDIR,0.25,35.35438888888889,94.43169444444445,D,ROCK 94.1,164.6,THE BAKER FAMILY TRUST,Rock,Ft. Smith
94.1,K231BV,COLLEGE CITY,AR,NDIR,0.25,35.95397222222223,90.69483333333334,D,BOB FM,337.6,"EAST ARKANSAS BROADCASTERS, INC.",Variety Hits,
94.3,K232FT,EL DORADO,AR,NDIR,0.25,33.27125,92.65488888888889,D,NEWS RADIO 94.3,,NOALMARK BROADCASTING CORPORATION,News/Talk,
94.5,K233AD,MONTICELLO,AR,DRL,0.25,33.59813888888889,91.81122222222221,D,LITTLE ROCK PUBLIC RADIO,65.0,BOARD OF TRUSTEES OF THE UNIVERSITY OF ARKANSAS,News/Talk,
94.5,K233BF,GREENBRIER,AR,NDIR,0.185,34.693416666666664,92.30569444444444,D,ARKANSAS ROCKS,67.7,"BROADCAST INDUSTRY GROUP, LLC",Classic Rock,Little Rock
94.7,K234BV,CLINTON,AR,NDIR,0.25,35.64369444444444,92.45933333333333,D,CRUISIN' OLDIES 1110 AM & 94.7 FM,139.2,KING-SULLIVAN RADIO,Classic Hits,
94.9,K235CE,HARRISON,AR,NDIR,0.25,36.24313888888889,93.1121111111111,D,,,"OZARK MOUNTAIN MEDIA GROUP, LLC",Country,
