frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
92.9,W225CQ,TAMPA,FL,DRL,0.25,28.011416666666666,82.49775,D,MOTOWN AND CLASSIC R&B OLDIES,,"CIRCUITWERKES, INC.",R&B Oldies,Tampa-Saint Petersburg-Clearwater
93.1,W226BT,ORLANDO,FL,DRL,0.25,28.540000000000003,81.37922222222221,D,NEWSRADIO WFLA,,"STAR OVER ORLANDO, INC.",News/Talk,Orlando
93.1,W226CI,CHIEFLAND,FL,NDIR,0.25,29.515527777777777,82.88455555555556,D,COUNTRY LEGENDS,,"SUNCOAST RADIO, INC.",Country,Gainesville-Ocala
93.1,W226CJ,PANAMA CITY,FL,NDIR,0.23,30.179083333333335,85.78188888888889,D,FAITH RADIO,,"Faith Radio Network, Inc.",Religious Teaching,Panama City
93.3,W227AD,KEY COLONY BEACH,FL,NDIR,0.08,24.76013888888889,80.9558888888889,D,NPR NEWS FOR  SOUTH FLORIDA,49.0,"THE SCHOOL BOARD OF MIAMI - DADE COUNTY, FL",News/Talk/Jazz,
93.3,W227AF,MELBOURNE,FL,NDIR,0.055,28.1375,80.70280555555556,D,CHRISTIAN FM 91.9,,"CENTRAL EDUCATIONAL BROADCASTING, INC.",Christian Rock,Melbourne-Titusville-Cocoa
93.3,W227CP,SANFORD,FL,DRL,0.25,28.722499999999997,81.34402777777777,D,GPRAISE,,"CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.",Gospel Music,Orlando
93.3,W227CX,NORTH PALM BEACH,FL,NDIR,0.132,26.799916666666668,80.07544444444444,D,JAMMIN' 93.3,,iHeartMedia,Classic Hip-Hop,West Palm Beach-Boca Raton
93.3,W227DX,NAPLES,FL,NDIR,0.099,26.215138888888887,81.78261111111111,D,RELEVANT RADIO,,"RELEVANT RADIO, INC.",Religious Teaching,Ft. Myers-Naples
93.5,W228BK,UNION PARK,FL,NDIR,0.038,28.56888888888889,81.23172222222222,D,BIBLE BROADCASTING NETWORK,62.3,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,Orlando
93.5,W228BY,MIAMI,FL,DRL,0.25,25.77261111111111,80.18866666666668,D,REVOLUTION 93.5,,"Zoo Communications, LLC",Dance,Miami-Ft. Lauderdale-Hollywood
