frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
93.5,WCCA-LP,SCOTTSVILLE,VA,NDIR,0.1,37.840138888888895,78.51638888888888,LP100,,2.0,CALVARY BAPTIST CHURCH,Religious Teaching,
92.1,WCDX,MECHANICSVILLE,VA,NDIR,4.5,37.614583333333336,77.51527777777778,B1,IPOWER 92 &104.1,235.0,"RADIO ONE LICENSES, LLC",Urban Contemporary,Richmond
93.7,WCFC-LP,RICHMOND,VA,NDIR,0.072,37.55819444444444,77.45386111111111,LP100,,35.378197,Crusade for Christ Temple Church of God in Christ,Contemporary Christian,Richmond
107.1,WCHG,HOT SPRINGS,VA,NDIR,0.16,38.0315,79.78086111111111,A,ALLEGHENY MOUNTAIN RADIO,429.0,POCAHONTAS COMMUNICATIONS COOPERATIVE CORP.,Variety,
107.5,WCHV-FM,CHARLOTTESVILLE,VA,NDIR,0.21,37.984861111111115,78.48,A,CVILLE 107.5,338.0,MONTICELLO MEDIA LLC,News/Talk/Sports,
106.1,WCNR,KESWICK,VA,NDIR,0.6,37.98513888888889,78.47972222222222,A,106.1 THE CORNER,312.0,"TIDEWATER COMMUNICATIONS, LLC",Adult Alternative,
89.1,WCNV,HEATHSVILLE,VA,DRL,3.8,37.90625,76.4855,A,WCVE NEWS,,VPM MEDIA CORPORATION,News/Talk,
88.9,WCVE-FM,RICHMOND,VA,NDIR,10.0,37.51263888888889,77.60138888888888,B,VPM NEWS,302.0,VPM MEDIA CORPORATION,News/Talk,Richmond
92.7,WCVL-FM,CHARLOTTESVILLE,VA,NDIR,0.61,37.98513888888889,78.47972222222222,A,92.7 C-VILLE COUNTRY,311.0,"TIDEWATER COMMUNICATIONS, LLC",Country,
90.9,WCWM,WILLIAMSBURG,VA,DRL,13.5,37.35458333333334,76.9991388888889,B1,OFFICIAL RADIO STATION OF THE COLLEGE OF WILLIAM & MARY,82.0,THE COLLEGE OF WILLIAM & MARY IN VA.,Adult Alternative,Richmond
90.9,WCWM-FM1,WILLIAMSBURG,VA,NDIR,0.025,37.26819444444445,76.71411111111111,D,OFFICIAL RADIO STATION OF THE COLLEGE OF WILLIAM & MARY,,COLLEGE OF WILLIAM AND MARY,Adult Alternative,Norfolk-Virginia Beach-Newport News
99.7,WCYK-FM,STAUNTON,VA,NDIR,3.3,38.06455555555555,78.80472222222222,B,99.7 CYK,516.0,MONTICELLO MEDIA LLC,Country,
90.1,WDCE,RICHMOND,VA,NDIR,0.1,37.57430555555556,77.54219444444445,A,,26.0,UNIVERSITY OF RICHMOND,Variety,Richmond
90.9,WDLK,WOODLAKE,VA,DRL,0.032,37.504666666666665,77.70361111111112,A,,251.0,REDEEMER,,Richmond
102.3,WDXC,POUND,VA,NDIR,0.35,37.152027777777775,82.64458333333334,A,LIVE AND LOCAL,401.0,"WDXC RADIO, INC.",Country,
100.5,WEBI-LP,WOODLAWN,VA,NDIR,0.05,36.736333333333334,80.78133333333334,LP100,,43.0,APPLE ENTERPRISE INC,Religious Teaching,
90.7,WEHC,EMORY,VA,DRL,8.7,36.76705555555556,81.83816666666667,C3,YOUR COLLEGE & COMMUNITY STATION,114.0,EMORY & HENRY COLLEGE,Adult Alternative,Johnson City-Kingsport-Bristol
91.7,WEMC,HARRISONBURG,VA,NDIR,4.6,38.47233333333334,78.88222222222221,A,CLASSICAL MUSIC & MORE,56.0,BOARD OF TRUSTEES OF EASTERN MENNONITE UNIVERSITY,Classical,Harrisonburg
104.1,WEPV-LP,HAMPTON,VA,NDIR,0.1,37.05013888888889,76.38911111111112,LP100,EWTN,29.615984,ST. MARY STAR OF THE SEA CATHOLIC CHURCH,Religious Teaching,Norfolk-Virginia Beach-Newport News
105.3,WEQF-FM,DILLWYN,VA,NDIR,6.0,37.58069444444445,78.62138888888889,A,EQUIP FM,100.0,CALVARY CHAPEL OF LYNCHBURG,Religious Teaching,
91.7,WEQP,RUSTBURG,VA,NDIR,1.15,37.28541666666666,79.09027777777777,A,EQUIP FM,228.0,CALVARY CHAPEL OF LYNCHBURG,Religious Teaching,Roanoke-Lynchburg
103.3,WESR-FM,ONLEY-ONANCOCK,VA,NDIR,50.0,37.717416666666665,75.6828888888889,B,THE SHORE,98.0,"EASTERN SHORE RADIO, INC.",Adult Contemporary,
96.9,WFAJ,NASSAWADOX,VA,NDIR,13.5,37.529583333333335,75.9118888888889,B1,AMIGO 96.9,87.0,HISPANIC TARGET MEDIA INC.,Regional Mexican,
93.9,WFIJ-LP,ROCKY MOUNT,VA,NDIR,0.086,37.01708333333333,79.89280555555557,LP100,,32.258629,"LIFESTYLE HEALTH EDUCATION, INC.",Religious Teaching,
95.7,WFLO-FM,FARMVILLE,VA,DRL,50.0,37.326527777777784,78.38555555555556,B,K-LOVE,150.0,Educational Media Foundation,Contemporary Christian,
93.3,WFLS-FM,FREDERICKSBURG,VA,NDIR,50.0,38.312888888888885,77.43858333333334,B,TODAY'S NEW COUNTRY 93.3,150.0,ALPHA MEDIA LICENSEE LLC,Country,Fredericksburg
