frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
105.9,KPOI-FM,HONOLULU,HI,DRL,100.0,21.3975,158.10027777777776,C,105.9 THE WAVE,599.0,"PACIFIC RADIO GROUP, INC.",Adult Contemporary,Honolulu
95.9,KPVS,HILO,HI,NDIR,39.0,19.835555555555555,155.10916666666665,C2,THE BEAT,-78.0,"PACIFIC RADIO GROUP, INC.",Dance,
98.1,KQHU-LP,HONOLULU,HI,NDIR,0.049,21.293444444444447,157.84275000000002,LP100,,43.0,NEW DYNASTY CULTURE CENTER,Ethnic,Honolulu
93.1,KQMQ-FM,HONOLULU,HI,DRL,100.0,21.395833333333332,158.09944444444446,C,HI 93,565.0,"PACIFIC RADIO GROUP, INC.",Ethnic,Honolulu
102.1,KQMY,PAIA,HI,NDIR,0.33,20.70625,156.26077777777778,C2,MY 102.1,1796.0,"HOCHMAN HAWAII FOUR, INC.",Soft AC,
93.5,KQNG-FM,LIHUE,HI,NDIR,51.0,21.991944444444446,159.40583333333333,C1,KONG FM 93.5,60.0,"PACIFIC RADIO GROUP, INC.",Hot AC,
107.3,KQNS-LP,HALEIWA,HI,NDIR,0.009,21.640138888888888,158.035,LP100,,96.0,NORTHSHORE BIBLE TRUTHS,Religious Teaching,Honolulu
97.3,KRKH,WAILEA-MAKENA,HI,NDIR,0.32,20.70625,156.26077777777778,C2,97.3 KROCK - MAUI'S REAL ROCK,1781.0,"HOCHMAN HAWAII PUBLISHING, INC.",Rock,
107.3,KRKW-LP,WAIMEA,HI,NDIR,0.1,21.954361111111112,159.66747222222222,LP100,,-151.0,WAIMEA BAPTIST CHURCH,Religious Teaching,
96.3,KRTR-FM,KAILUA,HI,NDIR,75.0,21.327083333333334,157.75391666666667,C,KRATER 96,645.0,"SM-KRTR-FM, LLC",Adult Contemporary,Honolulu
106.5,KRYL,HAIKU,HI,NDIR,0.34,20.70625,156.26077777777778,C1,Y 106.5 - MAUI'S COUNTRY STATION,1781.0,"HOCHMAN HAWAII FIVE, INC.",Country,
103.1,KSHK,HANAMAULU,HI,NDIR,51.0,21.991944444444446,159.40583333333333,C1,SHAKA 103,30.0,"PACIFIC RADIO GROUP, INC.",Classic Rock,
95.9,KSRF,POIPU,HI,NDIR,51.0,21.991944444444446,159.40583333333333,C1,HI 95,60.0,"PACIFIC RADIO GROUP, INC.",Hawaiian,
92.3,KSSK-FM,WAIPAHU,HI,DRL,100.0,21.39377777777778,158.09669444444447,C,92.3 KSSK,594.0,iHeartMedia,Adult Contemporary,Honolulu
99.9,KTOH,KALAHEO,HI,NDIR,0.45,21.974916666666665,159.49580555555553,C3,ROOSTER COUNTRY 99,510.0,"HOCHMAN HAWAII ONE, INC.",Country,
90.1,KTUH,HONOLULU,HI,NDIR,7.0,21.33347222222222,157.81475,C1,,501.0,THE UNIVERSITY OF HAWAII,Adult Alternative,Honolulu
93.9,KUBT,HONOLULU,HI,DRL,100.0,21.392666666666667,158.09669444444447,C,93.9 THE BEAT,565.0,iHeartMedia,Rhythmic CHR,Honolulu
101.9,KUCD,PEARL CITY,HI,DRL,100.0,21.394333333333332,158.0975277777778,C,POP 101.9,599.0,iHeartMedia,,Honolulu
101.1,KUHH-LP,HILO,HI,NDIR,0.1,19.700277777777778,155.08083333333332,LP100,,-169.0,UNIVERSITY OF HAWAII AT HILO,Variety,
101.3,KUKE-LP,KULA,HI,NDIR,0.1,20.754555555555555,156.32494444444444,LP100,,0.0,CALVARY CHAPEL UPCOUNTRY,Religious Teaching,
94.7,KUMU-FM,HONOLULU,HI,DRL,100.0,21.392666666666667,158.09669444444447,C,KUMU 94.7,565.0,"PACIFIC RADIO GROUP, INC.",Urban AC,Honolulu
94.7,KWXX-FM,HILO,HI,NDIR,51.0,19.78388888888889,155.0902777777778,C1,YOUR FEEL GOOD ISLAND MUSIC STATION,-231.0,NEW WEST BROADCASTING CORP.,Hawaiian,
95.9,KXRG-LP,HONOLULU,HI,NDIR,0.1,21.330583333333333,157.8566111111111,LP100,,-39.0,OHANA BROADCASTERS CORPORATION,Dance,Honolulu
