frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
102.3,K272ET,EAGLE NEST,NM,NDIR,0.01,36.64113888888889,105.23055555555555,D,RADIO FREE SANTA FE,740.1,TAOS COMMUNICATION CORPORATION,Adult Alternative,
102.5,K273BM,FARMINGTON,NM,NDIR,0.062,36.6975,108.22258333333333,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
102.9,K275AO,ALBUQUERQUE,NM,DRL,0.099,35.216722222222224,106.45252777777777,D,GENUINE COUNTRY,1263.5,"AGM NEVADA, LLC",Country,Albuquerque
103.1,K276ED,ROSWELL,NM,DRL,0.036,33.39286111111111,104.52494444444444,D,CLASSICAL 95.5,25.0,THE AMERICAN GENERAL MEDIA FOUNDATION,Classical,
103.5,K278BN,CUBA,NM,NDIR,0.036,36.115027777777776,106.95530555555555,D,PASSION 95.7 FM,-63.8,"PROCLAIMING CHRIST'S LOVE MINISTRIES, INC.",Contemporary Christian,Albuquerque
103.5,K278DD,FARMINGTON,NM,NDIR,0.25,36.69833333333333,108.22222222222223,D,JUAN 1280,,"BASIN BROADCASTING COMPANY, INC.",Adult Hits,
103.7,K279BP,ALBUQUERQUE,NM,DRL,0.25,35.216750000000005,106.45238888888889,D,103.7 THE OASIS,1240.0,VANGUARD MEDIA LLC,Smooth Jazz,Albuquerque
103.7,K279BW,LAS VEGAS,NM,NDIR,0.02,35.596222222222224,105.20705555555556,D,NEW MEXICO`S FUN COUNTRY,-79.8,Vanguard Media LLC,Country,
103.7,K279CX,SANTA FE,NM,DRL,0.25,35.678638888888884,105.99161111111111,D,"TALK 1260, KTRC",,"HUTTON BROADCASTING, LLC",Talk,
103.9,K280FL,AZTEC,NM,DRL,0.25,36.81472222222222,107.89255555555556,D,PRAISE 107.1 FM,296.1,"NATIVE AMERICAN CHRISTIAN VOICE, INC.",Contemporary Christian,
104.3,K282BW,GRANTS,NM,NDIR,0.25,35.133,107.88952777777779,D,K-MINE COUNTRY,,"KD RADIO, INC.",Country,
104.3,K282CD,LOS LUNAS,NM,DRL,0.25,34.79861111111111,106.81694444444445,D,LIFE TALK RADIO,,"LIFETALK RADIO, INC.",Religious Teaching,Albuquerque
104.5,K283AQ,EL DORADO,NM,NDIR,0.05,35.688916666666664,105.97891666666666,D,RELEVANT RADIO,53.1,"RELEVANT RADIO, INC.",Religious Teaching,
104.5,K283BC,HOBBS,NM,NDIR,0.036,32.71041666666667,103.15166666666667,D,AIR1,94.7,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
104.5,K283CB,RUIDOSO,NM,NDIR,0.028,33.385083333333334,105.66191666666667,D,RADIO AMIGO,,"WORLD BROADCASTING & TELEVISION, LLC",Regional Mexican,
104.5,K283CG,LAS CRUCES,NM,DRL,0.215,32.30925,106.82388888888889,D,KOOL OLDIES 104.5,,ARG of Las Cruces LLC,Oldies,
104.5,K283CV,CLAYTON,NM,NDIR,0.25,36.443861111111104,103.1906388888889,D,CROSSROADS COUNTRY,,,Country,
104.7,K284DA,CLOVIS,NM,NDIR,0.205,34.43980555555555,103.21272222222223,D,REWIND,,ESTRELLA BROADCASTING LLC,Classic Hits,
104.9,K285AH,"AZTEC, ETC.",NM,DRL,0.025,36.81111111111111,107.89783333333334,D,YOUR BRAND OF COUNTRY,251.0,"FOUR CORNERS BROADCASTING, LLC",Country,
105.3,K287AC,FARMINGTON,NM,NDIR,0.041,36.67111111111111,108.23230555555556,D,FOUR CORNERS PUBLIC RADIO,178.0,"KUTE, INC.",Adult Alternative,
105.9,K290AY,RUIDOSO,NM,NDIR,0.25,33.386722222222225,105.67108333333334,D,K-BUY 105.9,,"MTD, Inc.",Classic Hits,
106.1,K291AD,DES MOINES,NM,DRL,0.116,36.70558333333334,103.87719444444444,D,KENW NPR NEW MEXICO,611.0,EASTERN NEW MEXICO UNIVERSITY,News/Talk/Classical,
106.3,K292FW,TAOS,NM,DRL,0.075,36.39775,105.54377777777778,D,103.7 THE OASIS,-197.1,THE AMERICAN GENERAL MEDIA FOUNDATION,Smooth Jazz,
106.3,K292GJ,ALAMOGORDO,NM,NDIR,0.25,32.94508333333333,105.94691666666667,D,KINN ALAMOGORDO’S 1270 AM AND ON FM AT 106.3,-137.2,"BURT BROADCASTING, INC.",Talk,
106.3,K292GV,ESPANOLA,NM,DRL,0.25,36.09780555555556,106.12225,D,QUE DICE,,"RICHARD L. GARCIA BROADCASTING, INC.",Regional Mexican,
106.3,K292KL,FARMINGTON,NM,NDIR,0.095,36.69583333333333,108.22369444444445,D,TODAY'S HITS AND YESTERDAY'S FAVORITES,,"Hutton Broadcasting, LLC",Adult Contemporary,
106.7,K294CB,CLOVIS,NM,NDIR,0.25,34.38952777777778,103.17466666666667,D,RADIO AMIGO,,"WORLD BROADCASTING & TELEVISION, LLC",Regional Mexican,
106.9,K295DC,SANTA ROSA,NM,DRL,0.25,34.945277777777775,104.65916666666668,D,NEW MEXICO MUSIC,,KLIMEK COMMUNICATIONS CORP.,News/Talk/Spanish Hits,
107.3,K297AE,RUIDOSO,NM,NDIR,0.009,33.40394444444444,105.78247222222222,D,FAMILY LIFE RADIO,861.0,Intentional Life Media,Contemporary Christian,
107.5,K298BT,TOHATCHI,NM,NDIR,0.01,35.90833333333333,108.77341666666666,D,THE WORD 91.7 FM,572.3,"NATIVE AMERICAN CHRISTIAN VOICE, INC.",Religious Teaching,
107.5,K298BY,ALBUQUERQUE,NM,DRL,0.055,35.21725,106.45222222222222,D,NEW MEXICO PUBLIC MEDIA,,CARL G. BRASHER,News/Talk,Albuquerque
107.9,K300CT,GALLUP,NM,NDIR,0.13,35.50391666666667,108.72952777777778,D,THE WORD 91.7 FM,4.4,"NATIVE AMERICAN CHRISTIAN VOICE, INC.",Religious Teaching,
98.5,KABG,LOS ALAMOS,NM,NDIR,14.0,35.21494444444445,106.45108333333333,C,BIG 98.5 - CLASSIC HITS,1267.0,"AGM NEVADA, LLC",Classic Hits,Albuquerque
95.1,KABQ-FM,CORRALES,NM,NDIR,100.0,35.06780555555556,106.78002777777778,C1,HOT 95.1 OLD SCHOOL,132.0,iHeartMedia,Classic Hip-Hop,Albuquerque
107.5,KABR,ALAMO COMMUNITY,NM,NDIR,10.0,34.416999999999994,107.50169444444444,C3,K-BEAR,-41.0,"ALAMO NAVAJO SCHOOL BOARD, INC.",Ethnic,
95.1,KALH-LP,ALAMOGORDO,NM,NDIR,0.1,32.94563888888889,105.94691666666667,LP100,,-64.910843,SOUTHWESTERN TRAILS CULTURAL HERITAGE ASSOCIATION,Variety,
102.5,KALN,DEXTER,NM,NDIR,50.0,33.399166666666666,104.37547222222221,C2,RADIO AMIGO,136.0,HISPANIC TARGET MEDIA INC.,Regional Mexican,
90.3,KANM,GRANTS,NM,NDIR,1.0,35.25225,107.59641666666666,C2,NEW MEXICO PUBLIC MEDIA,827.0,"BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE, NM",News/Classical/Jazz,
91.9,KANR,SANTA ROSA,NM,NDIR,0.1,34.95561111111111,104.68194444444445,A,NEW MEXICO PUBLIC MEDIA,-8.0,"BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE, NM",News/Classical/Jazz,
89.1,KANW,ALBUQUERQUE,NM,NDIR,20.0,35.212250000000004,106.44972222222222,C,NEW MEXICO PUBLIC MEDIA,1266.0,"BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE, NM",News/Classical/Jazz,Albuquerque
91.1,KAQF,CLOVIS,NM,NDIR,0.45,34.438916666666664,103.21108333333333,A,AMERICAN FAMILY RADIO,94.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
92.1,KATK-FM,CARLSBAD,NM,NDIR,6.0,32.45066666666667,104.21355555555556,A,THE CAT,58.0,"CARLSBAD RADIO, INC.",Country,
98.1,KBAC,LAS VEGAS,NM,NDIR,100.0,35.37225,105.36777777777777,C,RADIO FREE SANTA FE 98.1,316.0,"HUTTON BROADCASTING, LLC",Adult Alternative,
98.1,KBAC-FM1,SANTA FE,NM,DRL,5.7,35.688916666666664,105.97891666666666,D,RADIO FREE SANTA FE 98.1,,"HUTTON BROADCASTING, LLC",Adult Alternative,
97.1,KBCQ-FM,ROSWELL,NM,OTS,100.0,33.40147222222222,104.37966666666667,C1,HOT 97,110.0,"Majestic Broadcasting, LLC",Contemporary Hit Radio,
94.9,KBIM-FM,ROSWELL,NM,OTS,100.0,33.05566666666667,103.8205,C,94.9 THE COUNTRY GIANT,573.0,NOALMARK BROADCASTING CORPORATION,Country,
96.5,KBKZ,RATON,NM,NDIR,5.4,36.99252777777778,104.4738888888889,C2,COYOTE COUNTRY,295.0,"PHILLIPS BROADCASTING COMPANY, INC.",Country,
98.7,KBNM-LP,BELEN,NM,NDIR,0.1,34.665055555555554,106.76583333333333,LP100,EAGLE 98,-6.807068,TIXS FOR KIDS,Oldies,Albuquerque
88.7,KBOM,SOCORRO,NM,NDIR,0.1,34.071444444444445,106.96280555555556,A,NEW MEXICO'S PUBLIC RADIO,572.0,REGENTS OF THE UNIVERSITY OF NEW MEXICO,News/Variety,
107.9,KBQI,ALBUQUERQUE,NM,OTS,22.5,35.21197222222222,106.44972222222222,C,BIG I 107.9,1259.0,iHeartMedia,Country,Albuquerque
92.7,KBQL,LAS VEGAS,NM,NDIR,23.0,35.57311111111112,105.17166666666667,C3,THE BULL,104.0,"SANGRE DE CRISTO BROADCASTING CO., INC.",Country,
104.1,KCDY,CARLSBAD,NM,NDIR,100.0,32.57288888888889,104.09272222222222,C1,MIX 104.1  CD 104,206.0,"KAMQ, INC.",Adult Contemporary,
90.1,KCEI,RED RIVER,NM,DRL,2.05,36.85947222222222,106.01780555555555,C1,,739.0,CULTURAL ENERGY,Variety,
90.5,KCIE,DULCE,NM,DRL,0.1,36.983333333333334,106.97058333333334,A,VOICE OF THE JICARILLA APACHE NATION,468.0,JICARILLA APACHE TRIBE,Variety,
99.1,KCLV-FM,CLOVIS,NM,NDIR,100.0,34.388416666666664,103.18577777777779,C1,KCLV COUNTRY 99.1,70.0,Zia Radio Group LLC,Country,
100.1,KCMG-LP,LOVINGTON,NM,NDIR,0.1,32.94316666666666,103.35463888888889,LP100,,29.695465,LOVINGTON CHRISTIAN BROADCASTING CORPORATION,Religious Teaching,
107.3,KCZY,CROWNPOINT,NM,NDIR,6.0,35.68541666666666,108.14655555555557,A,NTU RADIO,50.0,NAVAJO TECHNICAL UNIVERSITY,Variety,
96.9,KDAG,FARMINGTON,NM,NDIR,100.0,36.81444444444444,107.89283333333334,C0,96.9 THE DOG ROCKS,303.0,iHeartMedia,Classic Rock,
94.3,KDEM,DEMING,NM,OTS,3.0,32.25147222222222,107.75836111111111,A,THE MIX,59.0,"Bravo Mic Communications, LLC",Hot AC,Las Cruces-Deming
103.3,KDRF,ALBUQUERQUE,NM,NDIR,20.0,35.21394444444445,106.45086111111111,C,103.3 ED FM,1293.0,Cumulus Media,Adult Hits,Albuquerque
92.7,KDSK-FM,GRANTS,NM,NDIR,0.265,35.253083333333336,107.59669444444444,C3,SOUND SOUVENIRS,818.0,"KD RADIO, INC.",Oldies,
91.1,KEDP,LAS VEGAS,NM,NDIR,1.32,35.59419444444445,105.2213888888889,A,NEW MEXICO PUBLIC MEDIA,-60.6,Board of Education of the City of Albuquerque,News/Classical/Jazz,
102.3,KEDU-LP,RUIDOSO,NM,NDIR,0.064,33.38616666666667,105.67219444444444,LP100,BIG OLDIES 102.3 FM,38.0,CHRISTIAN BUSINESS OWNERS OF LINCOLN COUNTY,Oldies,
89.3,KELP-FM,MESQUITE,NM,DRL,3.0,32.084805555555555,106.73413888888889,A,KELP CHRISTIAN RADIO,56.0,"SKY HIGH BROADCASTING, INC.",Religious Teaching,
90.3,KELU,CLOVIS,NM,NDIR,14.0,34.439249999999994,103.20661111111112,C3,K-LOVE,121.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
106.5,KEND,ROSWELL,NM,NDIR,65.0,33.38480555555555,104.72330555555556,C1,ROSWELL TALK FM,41.0,Pecos Valley Broadcasting Company,Talk,
88.1,KENE,EAGLE TAIL,NM,NDIR,1.25,36.68308333333333,104.41441666666667,C3,KENW NPR NEW MEXICO,431.0,EASTERN NEW MEXICO UNIVERSITY,News/Talk/Classical,
88.5,KENG,RUIDOSO,NM,NDIR,0.071,33.404777777777774,105.78163888888889,C3,KENW NPR NEW MEXICO,921.0,EASTERN NEW MEXICO UNIVERSITY,News/Talk/Classical,
88.9,KENM,TUCUMCARI,NM,NDIR,3.0,35.13422222222222,103.69858333333333,C3,KENW NPR NEW MEXICO,265.0,EASTERN NEW MEXICO UNIVERSITY,News/Talk/Classical,
88.5,KENU,DES MOINES,NM,NDIR,0.24,36.70558333333334,103.87719444444444,C3,KENW NPR NEW MEXICO,613.0,EASTERN NEW MEXICO UNIVERSITY,News/Talk/Classical,
89.5,KENW-FM,PORTALES,NM,NDIR,100.0,34.25233333333333,103.23958333333333,C1,KENW NPR NEW MEXICO,180.0,EASTERN NEW MEXICO UNIVERSITY,News/Talk/Classical,
91.1,KEZF,GRANTS,NM,NDIR,1.0,35.252583333333334,107.5966111111111,C2,,821.0,"CEDAR COVE BROADCASTING, INC.",Unknown,
93.5,KFDP-LP,BLOOMFIELD,NM,NDIR,0.1,36.72638888888889,107.97838888888889,LP100,,-3.0,CITY OF BLOOMFIELD,Variety,
91.5,KFLQ,ALBUQUERQUE,NM,NDIR,20.0,35.214194444444445,106.45111111111112,C,FAMILY LIFE RADIO,1232.0,Intentional Life Media,Contemporary Christian,Albuquerque
99.1,KFMM,VIRDEN,NM,NDIR,3.9,32.8895,109.32369444444444,C1,99.1 THE PLANET,701.0,COCHISE BROADCASTING LLC,Classic Rock,
106.1,KFMQ,GALLUP,NM,NDIR,100.0,35.494194444444446,108.74286111111111,C1,THE BIG ROCK STATION,57.0,iHeartMedia,Rock,
91.7,KGCN,ROSWELL,NM,NDIR,3.5,33.363166666666665,104.63691666666668,A,RADIO NUEVA VIDA,,EDUCATIONAL MEDIA FOUNDATION,Religious Teaching,
88.1,KGGA,GALLUP,NM,NDIR,1.0,35.540861111111106,108.74397222222223,A,NEW MEXICO PUBLIC MEDIA,5.0,"BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE, NM",News/Talk,
91.7,KGLP,GALLUP,NM,NDIR,0.88,35.60363888888889,108.67980555555556,C3,THE VOICE OF GALLUP,349.6,GALLUP PUBLIC RADIO,News/Variety,
99.1,KGLX,GALLUP,NM,NDIR,51.0,35.60502777777778,108.68702777777779,C1,,381.0,iHeartMedia,Country,
93.9,KGMG-LP,CLOVIS,NM,NDIR,0.1,34.433388888888885,103.188,LP100,3ABN,20.3,CLOVIS SEVENTH DAY ADVENTIST CHURCH,Religious Teaching,
103.9,KGRT-FM,LAS CRUCES,NM,NDIR,6.0,32.30925,106.82388888888889,A,YOUR COUNTRY 103.9,46.0,ARG of Las Cruces LLC,Country,
99.3,KHBX-LP,HOBBS,NM,NDIR,0.045,32.77066666666666,103.18411111111112,LP100,,44.8,"CITY OF HOBBS, NM",Travel Info,
95.5,KHFM,SANTA FE,NM,NDIR,19.0,35.78030555555556,106.52752777777778,C1,CLASSICAL 95.5,546.0,THE AMERICAN GENERAL MEDIA FOUNDATION,Classical,Albuquerque
88.9,KHII,CLOUDCROFT,NM,NDIR,2.1,32.99425,105.70858333333334,C2,ACTIVE RADIO,399.0,SOUTHERN NEW MEXICO RADIO FOUNDATION,Southern Gospel,
103.1,KHQT,LAS CRUCES,NM,NDIR,1.0,32.40508333333333,106.76194444444444,A,HOT 103,168.0,ARG of Las Cruces LLC,Contemporary Hit Radio,
88.1,KIDS,GRANTS,NM,NDIR,0.1,35.119194444444446,107.90116666666667,A,NEW MEXICO PUBLIC MEDIA,49.5,"BOARD OF EDUCATION OF THE CITY OF ALBUQUERQUE, NM",News/Classical/Jazz,
101.5,KIDX,RUIDOSO,NM,NDIR,6.0,33.404444444444444,105.78175,C1,THE KID,909.0,"MTD, INC.",Classic Rock,
102.5,KIOT,LOS LUNAS,NM,NDIR,20.0,35.21491666666667,106.45105555555556,C,COYOTE 102.5,1267.0,"AGM NEVADA, LLC",Classic Rock,Albuquerque
97.9,KISZ-FM1,FARMINGTON,NM,NDIR,5.0,36.69583333333333,108.22369444444445,D,KISS COUNTRY 97.9 & 99.3 FM,180.0,"Hutton Broadcasting, LLC",Country,
102.9,KIXN,HOBBS,NM,NDIR,100.0,32.78675,103.11797222222222,C1,THE COUNTRY LEADER KIX 103,118.0,NOALMARK BROADCASTING CORPORATION,Country,
102.9,KJFA-FM,PECOS,NM,NDIR,3.7,35.651694444444445,105.55472222222222,C3,FUEGO 102.9,209.0,"AGM NEVADA, LLC",Urban Contemporary,
102.9,KJFA-FM3,SANTA FE,NM,DRL,2.4,35.688916666666664,105.97891666666666,D,FUEGO 102.9,,"AGM NEVADA, LLC",Urban Contemporary,
107.7,KJLL-LP,HOBBS,NM,NDIR,0.026,32.77619444444444,103.14352777777779,LP100,,57.589584,"HOBBS CHRISTIAN EDUCATION RADIO, INC.",Religious Teaching,
104.5,KKFG,BLOOMFIELD,NM,NDIR,100.0,36.6425,107.78227777777778,C,KOOL 104.5,331.0,iHeartMedia,Classic Hits,
95.9,KKIT,TAOS,NM,NDIR,4.0,36.39,105.58688888888888,A,95.9 THE MOUNTAIN,-192.0,L.M.N.O.C. BROADCASTING LLC,Adult Hits,
96.3,KKOB-FM,ALBUQUERQUE,NM,OTS,20.0,35.212250000000004,106.45,C,96.3 NEWSRADIO KKOB,1260.0,Cumulus Media,News/Talk,Albuquerque
105.1,KKRG-FM,SANTA FE,NM,NDIR,100.0,35.78030555555556,106.52669444444444,C,MIX 105.1,578.0,"AGM NEVADA, LLC",Hot AC,Albuquerque
100.1,KKSC-LP,SILVER CITY,NM,NDIR,0.05,32.74311111111111,108.29447222222223,LP100,,27.0,CALVARY CHAPEL OF SILVER CITY,Religious,
97.3,KKSS,SANTA FE,NM,NDIR,100.0,35.78058333333333,106.52697222222223,C,KISS 97.3,572.0,"AGM NEVADA, LLC",Rhythmic CHR,Albuquerque
99.9,KKTC,ANGEL FIRE,NM,DRL,1.75,36.55836111111111,105.19444444444444,C2,TRUE COUNTRY 99.9,646.0,L.M.N.O.C. BROADCASTING LLC,Country,
99.9,KKTC-FM1,TAOS,NM,NDIR,0.3,36.39,105.58688888888888,D,,,L.M.N.O.C. BROADCASTING LLC,,
