frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
93.7,WMJY,BILOXI,MS,DRL,100.0,30.486027777777778,88.71475000000001,C,MAGIC 93.7 SOUTH MISSISSIPPI’S BIGGEST VARIETY,300.0,iHeartMedia,Adult Contemporary,Biloxi-Gulfport-Pascagoula
93.5,WMPK,SUMMIT,MS,NDIR,6.0,31.28552777777778,90.31958333333333,A,SUPER TALK MISSISSIPPI,97.0,"TELESOUTH COMMUNICATIONS, INC.",Talk,
91.3,WMPN-FM,JACKSON,MS,NDIR,45.0,32.19152777777777,90.40619444444445,C,MPB THINK RADIO,423.0,MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV,News/Classical,"Jackson, MS"
90.1,WMPR,JACKSON,MS,OTS,100.0,32.19263888888889,90.09119444444444,C1,THE VOICE OF THE COMMUNITY WMPR 90.1 FM,137.0,"J.C. MAXWELL BROADCASTING GROUP, INC",Blues,"Jackson, MS"
88.9,WMSB,BYHALIA,MS,NDIR,52.0,34.65844444444444,89.62563888888889,C1,AMERICAN FAMILY RADIO,,AMERICAN FAMILY ASSOCIATION,Religious Teaching,Memphis
102.9,WMSI-FM,JACKSON,MS,NDIR,100.0,32.213750000000005,90.38230555555555,C,MISS 103 TODAY'S COUNTRY,575.0,iHeartMedia,Country,"Jackson, MS"
92.1,WMSU,STARKVILLE,MS,OTS,1.1,33.430388888888885,88.75475,A,POWER 92 JAMZ,152.0,"GTR LICENSES, LLC",Urban Contemporary,
91.1,WMSV,STARKVILLE,MS,NDIR,14.0,33.43233333333333,88.75005555555556,C2,FM 91.1 - WORLD CLASS RADIO,139.0,MISSISSIPPI STATE UNIVERSITY,Adult Alternative,
88.5,WMUW,COLUMBUS,MS,OTS,0.98,33.48983333333334,88.42169444444446,A,WMUW 88.5 FM - THE EDGE,27.0,MISSISSIPPI UNIVERSITY FOR WOMEN,Variety,
98.1,WMXI,Ellisville,MS,NDIR,1.0,31.526694444444445,89.13616666666667,A,98.1 RADIO WMXI,202.0,EAGLE BROADCASTING LLC,Talk/Sports,Laurel-Hattiesburg
106.1,WMXU,STARKVILLE,MS,NDIR,40.0,33.297777777777775,88.64269444444444,C2,MIX 106.1,167.0,Cumulus Media,Urban AC,
93.1,WMYQ,SHAW,MS,NDIR,4.7,33.46955555555556,90.84174999999999,A,,96.0,KIZART MEDIA PARTNERS,,
98.7,WNEV,FRIARS POINT,MS,NDIR,6.0,34.36566666666667,90.63733333333334,A,THE FORCE OF THE DELTA,100.0,L.T. SIMES II & RAYMOND SIMES,Urban AC/Blues,
95.3,WNLA-FM,DREW,MS,NDIR,6.0,33.738166666666665,90.6581388888889,A,,100.0,,Gospel Music,
103.1,WNMQ,COLUMBUS,MS,NDIR,26.5,33.344722222222224,88.54638888888888,C2,Q103.1,207.0,Cumulus Media,Contemporary Hit Radio,
95.7,WNNN-LP,NOXAPATER,MS,NDIR,0.073,32.99594444444445,89.0856111111111,LP100,,35.162338,MT. VERNON MISSIONARY BAPTIST CHURCH,Religious Teaching,
100.3,WNSL,LAUREL,MS,NDIR,100.0,31.52711111111111,89.13533333333334,C0,SL100 ALL THE HITS,324.0,iHeartMedia,Contemporary Hit Radio,Laurel-Hattiesburg
97.1,WOKK,MERIDIAN,MS,NDIR,100.0,32.325138888888894,88.68811111111111,C1,YOUR COUNTRY 97OKK,183.0,"MISSISSIPPI BROADCASTERS, LLC",Country,
88.1,WOLM,D'IBERVILLE,MS,NDIR,1.0,30.443805555555556,88.8483611111111,A,RADIO MARIA,66.0,"RADIO MARIA, INC.",Religious Teaching,Biloxi-Gulfport-Pascagoula
95.1,WONA-FM,VAIDEN,MS,NDIR,9.2,33.58233333333334,89.7478611111111,C3,ESPN MISSISSIPPI 95.1,157.0,"SOUTHERN ELECTRONICS CO., INC.",Sports,
103.1,WOSM,OCEAN SPRINGS,MS,NDIR,50.0,30.40963888888889,88.70641666666667,C2,SUPER TALK 103.1,150.0,"TELESOUTH COMMUNICATIONS, INC.",Talk,Biloxi-Gulfport-Pascagoula
91.9,WOWL,BURNSVILLE,MS,NDIR,18.0,34.929805555555554,88.41033333333334,C2,LISTENER SUPPORTED WOWL,167.0,"SOUTHERN COMMUNITY SERVICES, INC",Variety,
95.5,WOXD,OXFORD,MS,NDIR,6.0,34.30288888888889,89.52369444444444,A,THE BULLSEYE 95.5 CLASSI HITS,100.0,"TAYLOR COMMUNICATIONS, INC.",Classic Hits,
105.1,WOXF,OXFORD,MS,NDIR,1.6,34.424,89.51425,A,Q 105,142.0,"GEORGE S. FLINN,  JR.",Adult Contemporary,
89.7,WPAE,CENTREVILLE,MS,NDIR,84.0,31.087944444444442,91.0526111111111,C1,SOUND RADIO TODAY`S SOUTHERN GOSPEL,149.0,PORT ALLEN EDUCATIONAL BROADCASTING FOUNDATION,Southern Gospel,
89.1,WPAS,PASCAGOULA,MS,DRL,60.0,30.55102777777778,88.45169444444444,C1,AMERICAN FAMILY RADIO,175.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,Biloxi-Gulfport-Pascagoula
104.3,WPBP-LP,BRANDON,MS,NDIR,0.02,32.272638888888885,90.10008333333333,LP100,,67.0,City of Pearl,Religious Teaching,"Jackson, MS"
89.5,WPRG,COLUMBIA,MS,NDIR,0.25,31.26238888888889,89.84480555555555,A,AMERICAN FAMILY RADIO,59.0,AMERICAN FAMILY ASSOCIATION,Religious Teaching,
91.7,WPRL,LORMAN,MS,OTS,3.0,31.89375,91.14841666666668,A,THE GOLD,91.0,ALCORN STATE UNIVERSITY,Urban Gospel/Urban Contemporary,
104.3,WPWS-LP,PINEY WOODS,MS,NDIR,0.057,32.062638888888884,89.99255555555555,LP100,,39.553551,THE PINEY WOODS SCHOOL,Variety,"Jackson, MS"
105.3,WQID-LP,HATTIESBURG,MS,NDIR,0.1,31.326833333333333,89.29005555555555,LP100,SOUL 105.3,6.403525,HATTIESBURG URBAN HERITAGE ASSOCIATION,Urban Gospel,Laurel-Hattiesburg
105.5,WQLJ,WATER VALLEY,MS,NDIR,4.7,34.212611111111116,89.74702777777777,A,Q 105,113.0,"TELESOUTH COMMUNICATIONS, INC.",Adult Contemporary,
95.1,WQNZ,NATCHEZ,MS,NDIR,100.0,31.509444444444444,91.40527777777778,C1,THE SOUTH'S COUNTRY GIANT 95 COUNTRY,219.0,FIRST NATCHEZ RADIO GROUP INC,Country,
96.3,WQRG-LP,DIAMONDHEAD,MS,NDIR,0.046,30.507305555555554,89.44997222222223,LP100,KATRINA RADIO,57.360641,"HANCOCK COUNTY AMATEUR RADIO ASSOC.,INC.",Variety,Biloxi-Gulfport-Pascagoula
103.5,WQRZ-LP,BAY SAINT LOUIS,MS,NDIR,0.1,30.311305555555556,89.40391666666667,LP100,WQRZ KATINA RADIO,27.91991,"HANCOCK COUNTY AMATEUR RADIO ASSOC., INC.",Variety,Biloxi-Gulfport-Pascagoula
