frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
89.7,WDCL-FM,SOMERSET,KY,OTS,100.0,37.15811111111111,85.16383333333334,C1,WESTERN'S PUBLIC RADIO,174.0,WESTERN KENTUCKY UNIVERSITY,News/Talk/Classical,
96.9,WDDJ,PADUCAH,KY,NDIR,100.0,37.048944444444444,88.61449999999999,C1,ELECTRIC 96.9,237.0,"BRISTOL BROADCASTING COMPANY, INC.",Contemporary Hit Radio,
88.1,WDFB-FM,DANVILLE,KY,NDIR,0.17,37.59616666666667,84.83855555555554,A,WDFB CHRISTIAN RADIO 1170 AM AND 88.1 FM,100.0,ALUM SPRINGS EDUCATIONAL CORPORATION,Southern Gospel/Religious Teaching,
93.7,WDGG,ASHLAND,KY,NDIR,100.0,38.38730555555556,82.6623888888889,C1,93.7 THE DAWG,226.0,"Kindred Communications, Inc.",Country,Huntington-Ashland
93.1,WDHR,PIKEVILLE,KY,NDIR,22.0,37.465944444444446,82.55097222222221,C2,93.1 WDHR,231.0,MOUNTAIN TOP MEDIA LLC,Country,
99.7,WDJX,LOUISVILLE,KY,OTS,24.0,38.36477777777778,85.83827777777778,B,"99.7 DIX, TODAY'S HIT MUSIC",218.0,Alpha Media Licensee LLC,Contemporary Hit Radio,Louisville
92.7,WDMZ-LP,BENTON,KY,NDIR,0.028,36.821361111111116,88.37633333333332,LP100,,49.039322,FALCON COMMUNICATIONS CORP.,Adult Standards,
93.3,WDNS,BOWLING GREEN,KY,NDIR,12.0,36.94419444444444,86.25302777777777,C3,D 93,144.0,DAILY NEWS BROADCASTING COMPANY,Classic Rock,Bowling Green
88.3,WEBF,LEROSE,KY,DRL,7.8,37.61313888888889,83.67158333333334,C2,K-LOVE,282.1,"HOUR OF HARVEST, INC.",Contemporary Christian,
92.5,WEIM-LP,WEST LIBERTY,KY,NDIR,0.018,37.94008333333333,83.22794444444445,LP100,,70.4,"EAGLE EYE, INC.",Religious Teaching,
88.5,WEKC,CORBIN,KY,DRL,21.0,37.02036111111111,84.39466666666668,C2,,,EASTERN KENTUCKY UNIVERSITY,News/Talk,
90.9,WEKH,HAZARD,KY,NDIR,31.0,37.19313888888889,83.18794444444445,C1,,324.0,EASTERN KENTUCKY UNIVERSITY,News/Talk,
90.1,WEKP,PINEVILLE,KY,DRL,5.2,36.75369444444444,83.70825,C2,,227.0,EASTERN KENTUCKY UNIVERSITY,News/Talk,
88.9,WEKU,RICHMOND,KY,NDIR,50.0,37.87925,84.32577777777777,C1,,219.0,EASTERN KENTUCKY UNIVERSITY,News/Talk,Lexington-Fayette
101.9,WEKV,CENTRAL CITY,KY,NDIR,100.0,37.58419444444445,86.99136111111112,C1,K-LOVE,204.0,Educational Media Foundation,Contemporary Christian,
88.7,WEUC,MORGANFIELD,KY,NDIR,3.0,37.73586111111111,87.99586111111111,A,,,"EUCHARIST RADIO, INC.",Religious Teaching,
104.3,WEZJ-FM,WILLIAMSBURG,KY,DRL,6.2,36.745333333333335,84.18991666666668,C3,EZ COUNTRY,200.0,"WHITLEY BROADCASTING CO., INC.",Country,
95.3,WFBR-LP,MT WASHINGTON,KY,NDIR,0.1,38.04977777777778,85.5441111111111,LP100,,28.397486,FIRST BAPTIST CHURCH MT WASHINGTON,Contemporary Christian,Louisville
103.7,WFGS,MURRAY,KY,OTS,100.0,36.549499999999995,88.33113888888889,C1,FROGGY 103,201.0,"FOREVER COMMUNICATIONS, INC.",Country,
104.9,WFKY,FRANKFORT,KY,NDIR,3.4,38.22175,84.91494444444444,A,FROGGY 104.9,86.0,"SOUTHERN BELLE, LLC",Country,
95.1,WFLE-FM,FLEMINGSBURG,KY,NDIR,2.35,38.41175,83.57797222222221,A,HOT COUNTRY,161.0,"DREAMCATCHER COMMUNICATIONS, INC.",Country,
106.5,WFMP-LP,LOUISVILLE,KY,NDIR,0.02,38.24588888888889,85.758,LP100,FORWARD RADIO,66.0,WFMP Low Power Radio Inc.,Variety,Louisville
