frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
97.1,W246BD,CLINTON,IL,NDIR,0.038,40.15647222222222,88.94769444444445,D,GREAT NEWS RADIO,57.1,"GOOD NEWS RADIO, INC.",Religious Teaching,
97.1,W246BL,SALEM,IL,NDIR,0.099,38.62477777777778,88.92505555555556,D,COVANENT NETWORK,31.3,COVENANT NETWORK,Religious Teaching,
97.1,W246CO,LINCOLN,IL,NDIR,0.055,40.14172222222222,89.38536111111112,D,GREAT NEWS RADIO,,2820 COMMUNICATIONS INC,Religious Teaching,
97.1,W246DP,JACKSONVILLE,IL,NDIR,0.25,39.721722222222226,90.19594444444445,D,1550 AM TALK RADIO,,"MORGAN COUNTY MEDIA, LLC",News/Talk,
97.1,W246DU,DU QUOIN,IL,NDIR,0.25,38.03227777777778,89.24175,D,97.1 ME TV-FM,,"DU QUOIN BROADCASTING COMPANY, A GENERAL PARTNERSHIP",Oldies,
97.1,W246DW,ROCKFORD,IL,NDIR,0.25,42.367222222222225,89.08694444444444,D,SPORTS FAN 1330,,"LONG NINE, INC.",Sports,Rockford
97.3,W247CP,SPARTA,IL,NDIR,0.25,38.12477777777778,89.72372222222222,D,REAL COUNTRY 97.3 AND 1230,,"SOUTHERN ILLINOIS RADIO GROUP, INC.",Country,
97.5,W248BB,CHICAGO,IL,DRL,0.25,41.88502777777778,87.62169444444444,D,BOOST RADIO,,EDUCATIONAL MEDIA FOUNDATION,Christian CHR + Rock,Chicago
97.7,W249CZ,PEORIA,IL,NDIR,0.25,40.69752777777777,89.52536111111111,D,THE WORD,,WPEO RADIO FOUNDATION,Religious Teaching,Peoria
97.9,W250BL,CHAMPAIGN,IL,DRL,0.25,40.126416666666664,88.29033333333334,D,97.9 THE VIBE,117.7,"SAGA COMMUNICATIONS OF ILLINOIS, LLC",Urban AC,
98.1,W251BN,DECATUR,IL,DRL,0.25,39.82447222222223,88.96758333333334,D,COUNTRY GOLD THE GRIZ,163.9,"THE CROMWELL GROUP, INC. OF ILLINOIS",Country,
98.1,W251DC,MARION,IL,NDIR,0.25,37.65597222222222,88.92311111111111,D,MONSTER RADIO AM 1150,,"FISHBACK MEDIA, INC.",News/Talk,
98.3,W252AW,CHICAGO,IL,DRL,0.12,41.85614438888889,87.61894027777777,D,THE REAL,,CENTRO CRISTIANO DE VIDA ETERNA,Talk,Chicago
98.3,W252EC,CENTRALIA,IL,NDIR,0.25,38.37088888888889,88.92227777777778,D,SUPERHITS 1210 AM-98.7FM,,"WRXX, LLC",Classic Hits,
98.5,W253BX,STREATOR,IL,NDIR,0.25,41.180305555555556,88.86841666666666,D,,,Shaw Local Radio Co.,,
98.7,W254BE,CENTRALIA,IL,NDIR,0.25,38.52447222222222,89.13422222222223,D,SUPERHITS 1210 AM-98.7FM,36.9,"WRXX, LLC",Classic Hits,
98.9,W255AI,BLOOMINGTON,IL,NDIR,0.055,40.50058333333333,88.92866666666667,D,,54.0,UNIVERSITY OF NORTHWESTERN - ST. PAUL,Contemporary Christian,Bloomington
98.9,W255BN,DEKALB,IL,NDIR,0.25,41.93836111111111,88.75091666666667,D,DEKALB'S NEWS & INFORMATION STATION,52.3,"AMERICAN EDUCATION FOUNDATION, INC.",Talk/Sports,
99.1,W256CA,JOLIET,IL,NDIR,0.01,41.54058333333333,88.03561111111111,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
99.1,W256CH,PEKIN,IL,NDIR,0.013,40.61947222222222,89.57233333333333,D,,,"LSE BROADCASTING, INC.",Religious Teaching,Peoria
99.1,W256CL,PARK FOREST,IL,DRL,0.087,41.62086111111111,87.682,D,93.9 LITE FM,,"Ohana Del Sol, LLC",Adult Contemporary,Chicago
99.1,W256DC,DEERFIELD,IL,NDIR,0.05,42.13894444444444,87.8853888888889,D,AM 1430 WEEF,,"POLNET COMMUNICATIONS, LTD.",Ethnic,Chicago
99.1,W256DU,CLOVERDALE,IL,DRL,0.034,41.93472222222222,88.09916666666666,D,RELEVANT RADIO,,"RELEVANT RADIO, INC.",Religious Teaching,Chicago
99.1,W256DZ,CARTHAGE,IL,NDIR,0.25,40.40875,91.17016666666667,D,,,"HANCOCK COUNTY BROADCASTING, LLC",Country,
99.1,W256EC,Oswego,IL,NDIR,0.085,41.665277777777774,88.5761111111111,D,,,"GRUNDY COUNTY BROADCASTERS, INC.",Country,Chicago
99.3,W257DT,FLORA,IL,NDIR,0.25,38.67838888888889,88.48727777777778,D,MIX FM,,"H & R COMMUNICATIONS, INC.",Adult Contemporary,
99.3,W257DW,LAWRENCEVILLE,IL,NDIR,0.25,38.72255555555556,87.65419444444446,D,SUPER-MIX,,"3 Towers Broadcasting Company, LLC",Adult Contemporary,
99.5,W258CQ,NEOGA,IL,NDIR,0.25,39.24975,88.38005555555554,D,NEWS TALK AM1090/99.5FM/96.3FM,130.5,"THE CROMWELL GROUP, INC. OF ILLINOIS",Talk,
99.5,W258CY,DANVILLE,IL,NDIR,0.25,40.07725000000001,87.63891666666667,D,ILLIANA’S BEST CHOICE WITY 980 AM / 99.5 FM,,"Illiana Media, LLC",Adult Standards,
99.5,W258DP,HERRIN,IL,NDIR,0.25,37.834500000000006,89.02786111111111,D,NEWSRADIO WJPF,,MRR LICENSE LLC,News/Talk,
99.7,W259BG,CHAMPAIGN,IL,DRL,0.25,40.126416666666664,88.29033333333334,D,EZ99.7,,"SAGA COMMUNICATIONS OF ILLINOIS, LLC",Soft AC,
99.7,W259CS,DEKALB,IL,NDIR,0.25,42.04002777777777,88.67786111111111,D,DEKALB'S NEWS & INFORMATION STATION,,"AMERICAN EDUCATION FOUNDATION, INC.",Talk/Sports,
99.9,W260BL,WAUKEGAN,IL,NDIR,0.01,42.32891666666667,87.9106388888889,D,,91.3,"CALVARY RADIO NETWORK, INC.",Religious Teaching,Chicago
100.1,W261AF,LINCOLN,IL,NDIR,0.055,40.14172222222222,89.38536111111112,D,,,"GOOD NEWS RADIO, INC.",Religious Teaching,
100.1,W261BK,BLOOMINGTON,IL,NDIR,0.019,40.48308333333333,88.99536111111111,D,GOOD NEWS RADIO 88.5 FM,92.3,"CENTRAL ILLINOIS RADIO FELLOWSHIP, INC.",Religious Teaching,Bloomington
100.1,W261CQ,DECATUR,IL,NDIR,0.099,39.81197222222222,88.93283333333333,D,,32.2,"GOOD NEWS RADIO, INC.",Religious Teaching,
100.3,W262BY,PEORIA,IL,DRL,0.25,40.72280555555556,89.51119444444444,D,WBMD 1470 & 100.3,,"MIDWEST COMMUNICATIONS, INC.",Talk,Peoria
100.5,W263AO,GALESBURG,IL,NDIR,0.019,40.94280555555555,90.34430555555555,D,,99.2,UNIVERSITY OF NORTHWESTERN - ST. PAUL,Contemporary Christian,
100.5,W263AQ,EFFINGHAM,IL,NDIR,0.25,39.10727777777778,88.56227777777778,D,105.5 & 100.5 JACK FM,,"THE CROMWELL GROUP, INC. OF ILLINOIS",Variety Hits,
100.5,W263BJ,LOVES PARK,IL,NDIR,0.23,42.32252777777778,88.95400000000001,D,104.9 THE X,106.8,"LONG NINE, INC.",Rock,Rockford
100.5,W263BM,DE KALB,IL,NDIR,0.25,41.93836111111111,88.75091666666667,D,Q93,47.3,"AMERICAN EDUCATION FOUNDATION, INC.",Classic Hits,
100.5,W263CT,CENTRALIA,IL,DRL,0.075,38.54586111111111,89.12977777777778,D,CARDINAL COUNTRY WIBV,33.4,SAMUEL STRATEMEYER,Country,
100.7,W264BF,ENGLEWOOD,IL,DRL,0.006,41.87891666666667,87.63616666666667,D,,442.2,"CALVARY RADIO NETWORK, INC.",Religious Teaching,Chicago
100.9,W265CW,CENTRALIA,IL,NDIR,0.17,38.543388888888884,89.15786111111112,D,COVENANT NETWORK,24.2,COVENANT NETWORK,Religious Teaching,St. Louis
101.1,W266AF,URBANA,IL,NDIR,0.25,40.115027777777776,88.22311111111111,D,ILLINOIS SOUL,61.0,THE BOARD OF TRUSTEES OF THE UNIVERSITY OF ILLINOIS,Urban Adult Hits,
101.1,W266BZ,SPRINGFIELD,IL,NDIR,0.25,39.79366666666667,89.6051111111111,D,101.1 THE OUTLAW,84.0,"SAGA COMMUNICATIONS OF ILLINOIS, LLC",Country,
101.3,W267CI,KANKAKEE,IL,NDIR,0.25,41.12277777777778,87.89305555555556,D,TALK AM 1320,,STARADIO CORP.,Talk,
101.5,W268AY,SEWARD TOWNSHIP,IL,DRL,0.25,41.898916666666665,87.6231111111111,D,EL SEMBRADOR RADIO,,EDUCATIONAL MEDIA FOUNDATION,Religious,Chicago
101.5,W268CY,TINLEY PARK,IL,DRL,0.15,41.55280555555555,87.78588888888889,D,THE GOSPEL STATION,,HAWKINS BROADCASTING COMPANY,Urban Gospel,Chicago
101.5,W268DB,YORKVILLE,IL,NDIR,0.25,41.665277777777774,88.5761111111111,D,AMERICA`S BEST MUSIC,,"NELSON MULTIMEDIA, INC",Adult Standards,Chicago
102.1,W271BL,KEWANEE,IL,NDIR,0.25,41.22672222222222,89.93486111111112,D,JACK FM,,VIRDEN BROADCASTING CORP.,Adult Hits,Quad Cities
