frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
96.7,WFML,VINCENNES,IN,NDIR,2.15,38.65172222222222,87.47697222222223,A,96.7 THE ROCK,117.7,"THE VINCENNES UNIVERSITY FOUNDATION, INC.",Rock,
95.5,WFMS,FISHERS,IN,NDIR,13.0,39.76755555555555,86.00330555555556,B,THE COUNTRY STATION,302.0,Cumulus Media,Country,Indianapolis
90.3,WFOF,COVINGTON,IN,OTS,19.0,40.152249999999995,87.46611111111112,B1,MOODY RADIO,,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,
100.1,WFRI,WINAMAC,IN,DRL,6.0,41.03919444444444,86.51527777777778,A,YOUR FRIEND WFRN,100.0,"PROGRESSIVE BROADCASTING SYSTEM, INC",Contemporary Christian,
104.7,WFRN-FM,ELKHART,IN,NDIR,50.0,41.621722222222225,85.96027777777778,B,YOUR FRIEND WFRN,140.0,"PROGRESSIVE BROADCASTING SYSTEM, INC.",Contemporary Christian/Religious Teaching,
93.7,WFRR,WALTON,IN,NDIR,6.0,40.72530555555556,86.17580555555556,A,YOUR FRIEND WFRN,100.0,"CHRISTIAN FRIENDS BROADCASTING, INC.",Contemporary Christian/Religious Teaching,
92.3,WFWI,FORT WAYNE,IN,NDIR,2.2,41.11088888888889,85.19552777777778,A,NEWSTALK 1190 WOWO,166.0,PATHFINDER COMMUNICATIONS CORPORATION,News/Talk,Ft. Wayne
91.5,WFWR,ATTICA,IN,NDIR,0.165,40.27975,87.24722222222222,A,THE REAL DEAL,,FOUNTAIN WARREN COMMUNITY RADIO CORP,Variety,
90.1,WFYI-FM,INDIANAPOLIS,IN,OTS,10.0,39.89975,86.20025,B,,171.0,"METROPOLITAN INDIANAPOLIS PUBLIC MEDIA, INC.",News/Talk,Indianapolis
102.3,WGBJ,AUBURN,IN,NDIR,6.0,41.35216666666667,85.16544444444445,A,ALT 99.5 AND 102.3,100.0,"SARKES TARZIAN, INC.",Rock,Ft. Wayne
91.1,WGCS,GOSHEN,IN,DRL,6.0,41.55811111111111,85.85166666666666,A,GLOBE RADIO 91.1,89.0,GOSHEN COLLEGE BROADCASTING CORPORATION,Adult Alternative,
