frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
98.7,K254DH,CORPUS CHRISTI,TX,NDIR,0.25,27.784194444444445,97.45777777777778,D,1440 KEYS,,"MALKAN INTERACTIVE COMMUNICATIONS, LLC",Talk,Corpus Christi
98.9,K255AR,MADISONVILLE,TX,NDIR,0.25,30.965444444444444,95.89772222222223,D,KMVL 1220AM & 98.9 FM,,LEON HUNT,Adult Standards,
98.9,K255BB,MAURICEVILLE,TX,NDIR,0.05,30.157999999999998,93.80238888888888,D,K-LOVE,117.7,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Beaumont-Port Arthur
98.9,K255BX,BROWNSVILLE,TX,NDIR,0.03,25.894805555555553,97.50802777777778,D,RADIO VIDA,77.5,"VISION HISPANA - IGLESIA PENTECOSTAL UNIDA, INC.",Religious,McAllen-Brownsville-Harlingen
98.9,K255DB,LA JOYA,TX,NDIR,0.05,26.256,98.16222222222223,D,RADIO VISION HISPANA,,"VISION HISPANA - IGLESIA PENTECOSTAL UNIDA, INC.",Religious,McAllen-Brownsville-Harlingen
99.1,K256BN,MOUNT PLEASANT,TX,DRL,0.1,33.07852777777778,95.06555555555555,D,BOTT RADIO NETWORK,22.4,"OMEGA BROADCASTING NETWORK, INC.",Religious Teaching,
99.1,K256DE,WAXAHACHIE,TX,NDIR,0.25,32.44694444444444,96.80469444444444,D,CLASSIC TEXAS MUSIC,,"FAYE AND RICHARD TUCK, INC",Country,Dallas-Ft. Worth
99.1,K256DJ,VICTORIA,TX,NDIR,0.092,28.81625,97.06644444444444,D,,,JOE ANTHONY PENA AND CELINA PENA,Contemporary Christian,
99.3,K257EV,SHERMAN,TX,NDIR,0.17,33.71066666666667,96.57249999999999,D,RADIO UNLIMITED,94.2,"NORTH TEXAS PUBLIC BROADCASTING, INC.",News/Talk,
99.3,K257FY,TEXARKANA,TX,NDIR,0.25,33.42927777777778,94.11991666666665,D,HOT FM,,BTC USA Holdings Management Inc.,Country,
99.3,K257GD,CLARKSVILLE,TX,NDIR,0.25,33.613166666666665,95.018,D,FOX SPORTS,,"AMERICAN MEDIA INVESTMENTS, INC.",Sports,
99.3,K257GO,WACO,TX,DRL,0.25,31.537583333333334,97.09247222222221,D,KICKER 104.9 / 1590,,GARY L. MOSS,Country,Waco
99.5,K258AO,MIDLAND,TX,NDIR,0.14,31.96761111111111,102.11874999999999,D,FOX SPORTS RADIO,,EASTERN NEW MEXICO UNIVERSITY,Sports,Odessa-Midland
99.5,K258BZ,SUGAR LAND,TX,NDIR,0.099,29.62327777777778,95.55216666666666,D,RADIO DABANG,143.5,CENTRO CRISTIANO DE VIDA ETERNA,Multilingual,Houston-Galveston
99.5,K258DA,HOUSTON,TX,DRL,0.05,29.758333333333333,95.36805555555554,D,RADIO DABANG,,CENTRO CRISTIANO DE VIDA ETERNA,Multilingual,Houston-Galveston
99.5,K258DI,HUMBLE,TX,NDIR,0.08,30.06522222222222,95.26966666666667,D,,,ALELUYA BROADCASTING NETWORK,,Houston-Galveston
99.7,K259AH,BRENHAM,TX,NDIR,0.115,30.13661111111111,96.39941666666667,D,VIDA UNIDA,123.0,Hope Media Group,Spanish Religious,
99.7,K259AJ,AUSTIN,TX,NDIR,0.25,30.322499999999998,97.80111111111111,D,KLBJ 590 AM - 99.7 FM,,"WATERLOO MEDIA GROUP, L.P.",Talk,Austin
99.7,K259DC,HOUSTON,TX,DRL,0.03,29.70583333333333,95.43,D,RADIO SAIGON HOUSTON,,"BUSTOS MEDIA HOLDINGS, LLC",Ethnic,Houston-Galveston
99.9,K260BP,IRVING,TX,NDIR,0.25,32.87097222222222,96.92361111111111,D,91.3 KDKR,77.1,"PENFOLD COMMUNICATIONS, INC.",Religious Teaching,Dallas-Ft. Worth
99.9,K260CB,SAN MARCOS,TX,NDIR,0.25,29.95438888888889,97.88472222222222,D,SUN RADIO 103.1,46.8,Recharge Media PBC,Variety,Austin
99.9,K260CC,SAN ANTONIO,TX,NDIR,0.2,29.428333333333335,98.4925,D,JALAPENO RADIO,,"CLARO COMMUNICATIONS, LTD.",Tejano,San Antonio
99.9,K260CE,LONGVIEW,TX,DRL,0.25,32.593472222222225,94.81966666666666,D,BOTT RADIO NETWORK,,Alpha Media Licensee LLC,Religious Teaching,Tyler-Longview
99.9,K260CH,DILLEY,TX,NDIR,0.02,28.659694444444444,99.23391666666667,D,RADIO CRISTIANA,76.9,WENDOLYNN TELLEZ,Religious,
99.9,K260CX,MCKINNEY,TX,DRL,0.25,33.064,96.58416666666666,D,RADIO FE,,"FARMERSVILLE INVESTMENTS, LLC",Religious,
99.9,K260DD,HOUSTON,TX,DRL,0.15,30.083,95.73188888888889,D,JESÚS RADIO,,ALELUYA BROADCASTING NETWORK,Religious Teaching,Houston-Galveston
99.9,K260DN,WEATHERFORD,TX,NDIR,0.092,32.73916666666667,97.8,D,CHUCK FM,,CSSI NON-PROFIT EDUCATIONAL BROADCASTING CORPORATION,Adult Hits,Dallas-Ft. Worth
99.9,K260DU,STINNETT,TX,NDIR,0.25,35.831694444444445,101.47373611111111,D,,,"Southwest Media Group - Pampa, LLC",Classic Hits,Amarillo
100.1,K261CW,TYLER,TX,DRL,0.25,32.35152777777778,95.30188888888888,D,RADIO UNLIMITED,,"NORTH TEXAS PUBLIC BROADCASTING, INC.",News/Talk,Tyler-Longview
100.1,K261DW,AUSTIN,TX,NDIR,0.099,30.323249999999998,97.79972222222221,D,96.3 JACK FM,373.8,Recharge Media PBC,Adult Hits,Austin
100.1,K261EY,BRYAN,TX,NDIR,0.25,30.65047222222222,96.34949999999999,D,RADIO ALEGRIA,,"BRAZOS VALLEY COMMUNICATIONS, LTD.",Regional Mexican,Bryan-College Station
100.1,K261EZ,COMANCHE,TX,NDIR,0.25,31.89986111111111,98.58699999999999,D,COMANCHE COUNTRY 1550-100.1,,VILLECOM LLC,Country,
100.3,K262DF,SAN SABA,TX,NDIR,0.25,31.190722222222224,98.71558333333334,D,TEXAS FM 106,,,Country,
100.3,K262DG,GEORGETOWN,TX,NDIR,0.057,30.59186111111111,97.67916666666667,D,AM 1010,,AMERICAN BROADCASTING OF TEXAS,Talk,Austin
100.5,K263AK,WICHITA FALLS,TX,NDIR,0.25,33.90038888888889,98.53866666666667,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Wichita Falls
100.7,K264AN,LUBBOCK,TX,NDIR,0.099,33.50230555555556,101.87266666666666,D,100.7 THE SCORE,209.8,"RAMAR COMMUNICATIONS, INC",Sports,Lubbock
100.7,K264BI,QUANAH,TX,NDIR,0.25,34.29091666666667,99.72480555555556,D,COUNTRY CLASSICS 100.7 FM 1150 AM 101.7 FM,118.3,"JAMES G. BOLES, JR.",Country,
100.7,K264CJ,LIVE OAK,TX,DRL,0.25,29.601555555555557,98.38386111111112,D,,,"SAN ANTONIO RADIOWORKS, LLC",Adult Standards,San Antonio
97.3,K247CX,RICHMOND,TX,NDIR,0.25,29.66558333333333,95.75797222222222,D,RADIO ALELUYA,,ALELUYA BROADCASTING NETWORK,Religious,Houston-Galveston
100.9,K265DV,TEMPLE,TX,DRL,0.25,31.111833333333333,97.29722222222222,D,ESPN CENTRAL TEXAS BAYLOR,110.7,GARY L. MOSS,Sports,Killeen-Temple
100.9,K265DW,MOUNT PLEASANT,TX,NDIR,0.25,33.17372222222222,94.94408333333334,D,THE WAY 99.7,,"BRAZOS TV, INC.",Contemporary Christian,
101.1,K266CI,AUSTIN,TX,NDIR,0.085,30.323249999999998,97.79972222222221,D,THE BRIDGE 101.1 FM AND 1120 AM,,"GLG MEDIA, LLC",Religious Teaching,Austin
101.3,K267AI,MOODY,TX,DRL,0.25,31.537583333333334,97.09247222222221,D,HITS 101.3,,GARY L. MOSS,Oldies,Waco
101.3,K267AO,FREDERICKSBURG,TX,DRL,0.25,30.291611111111113,98.83319444444444,D,SUN RADIO 103.1,-18.2,SUN RADIO FOUNDATION,Adult Alternative,
101.3,K267BT,BRYAN,TX,NDIR,0.25,30.65213888888889,96.33827777777778,D,KEEPING HIM CLOSE BY,57.3,"HOUSTON CHRISTIAN BROADCASTERS, INC.",Religious Teaching,Bryan-College Station
101.3,K267CA,TEMPLE,TX,NDIR,0.225,31.094166666666666,97.58111111111111,D,AM 1010,,American Broadcasting of Texas,Talk,Killeen-Temple
101.3,K267CB,SHERMAN,TX,NDIR,0.25,33.67611111111111,96.58472222222221,D,K-JIM AM 1500 THE MEMORY MAKER,,"BOB MARK ALLEN PRODUCTIONS, INC.",Adult Standards,
101.3,K267CR,SULPHUR SPRINGS,TX,NDIR,0.25,33.11677777777778,95.58494444444445,D,GOOD TIME OLDIES 1230 AM,,"RACY PROPERTIES, LLC",Oldies,
101.5,K268AP,FALFURRIAS,TX,NDIR,0.03,27.23725,98.1375,D,96.9 KVMV - FAITH HOPE & LOVE,29.3,"WORLD RADIO NETWORK, INC.",Contemporary Christian,
101.5,K268BQ,MEXIA,TX,NDIR,0.099,32.52205555555555,96.95627777777779,D,RADIO FORTELEZA,,"TEMPLO DE DIOS, INC. 1",Religious,Dallas-Ft. Worth
101.5,K268BV,SAN ANGELO,TX,NDIR,0.099,31.412916666666664,100.54980555555555,D,,113.3,"CHRISTIAN BROADCASTING COMPANY, INC.",Contemporary Christian,San Angelo
101.5,K268CL,GARLAND,TX,NDIR,0.25,32.80372222222222,96.62774999999999,D,RADIO FORTALEZA,,RADIO FORTALEZA INTERNACIONAL,Religious,Dallas-Ft. Worth
