frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
93.5,WGEE,NEW LONDON,WI,NDIR,50.0,44.54636111111111,88.54925,C2,93.5 & 99.7 DUKE FM,150.0,"MIDWEST COMMUNICATIONS, INC",Country,Appleton-Oshkosh
93.7,WGHF-LP,SUPERIOR,WI,NDIR,0.1,46.725750000000005,92.09599999999999,LP100,,-7.819683,SUPERIOR SEVENTH-DAY ADVENTIST CHURCH,Religious Teaching,Duluth-Superior
97.7,WGLR-FM,LANCASTER,WI,NDIR,11.5,42.86333333333334,90.70319444444445,C3,97 SEVEN COUNTRY,147.0,"QUEENB RADIO WISCONSIN, INC.",Country,
103.3,WGLX-FM,WISCONSIN RAPIDS,WI,NDIR,100.0,44.64413888888889,89.85344444444443,C1,CLASSIC ROCK THAT REALLY ROCKS,244.0,"NRG LICENSE SUB, LLC",Classic Rock,Wausau-Stevens Point
95.3,WGMO,SPOONER,WI,NDIR,7.1,45.674388888888885,91.98127777777778,C3,CLASSIC ROCK 95 GMO,152.0,"ZOE COMMUNICATIONS, INC.",Classic Rock,
88.5,WGNV,MILLADORE,WI,DRL,100.0,44.64358333333333,89.84649999999999,C1,THE FAMILY,178.0,"THE FAMILY RADIO NETWORK, INC.",Contemporary Christian,Wausau-Stevens Point
99.9,WGNW,CORNELL,WI,NDIR,25.0,45.12275,91.40655555555556,C3,THE FAMILY,100.0,"THE FAMILY RADIO NETWORK, INC.",Contemporary Christian/Religious Teaching,Eau Claire
91.1,WGTD,KENOSHA,WI,DRL,3.2,42.608916666666666,87.84897222222222,A,QUALITY PUBLIC RADIO,62.0,Gateway Technical College,News/Talk/Classical,Chicago
89.1,WHAA,ADAMS,WI,DRL,28.5,44.02025,89.55872222222222,C2,IDEAS NETWORK,177.0,State of Wisconsin - Educational Communications Board,News/Talk,
90.7,WHAD,DELAFIELD,WI,NDIR,72.0,43.02833333333333,88.39230555555557,B,WISCONSIN PUBLIC RADIO,208.0,STATE OF WISCONSIN - EDUCATIONAL COMMUNICATIONS BOARD,News/Talk,Milwaukee-Racine
